Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS43,OUT018,2318.4487599999998
FDU28,OUT010,318.18582000000004
FDC51,OUT010,315.22301
FDW16,OUT010,299.90961000000004
FDP32,OUT010,342.05475
FDB60,OUT019,276.47345
NCQ30,OUT046,1951.49309
FDD26,OUT049,2078.36128
FDI44,OUT045,1153.56508
DRH23,OUT046,1566.49424
FDO44,OUT046,1809.4113699999998
FDG04,OUT046,2720.9914400000002
FDM32,OUT027,2841.6344
FDM09,OUT013,2831.78056
FDZ47,OUT013,1827.3213900000003
FDM40,OUT027,3402.1381300000007
FDY48,OUT017,1429.1064099999999
NCM30,OUT045,1042.44306
FDX36,OUT010,279.20322999999996
DRF03,OUT017,1379.40444
FDN51,OUT049,3062.68
FDM57,OUT049,1229.29983
FDB35,OUT049,1909.54769
FDY13,OUT027,3612.8305400000004
FDA37,OUT017,2220.9423500000003
NCX53,OUT017,2096.17143
FDD59,OUT018,1177.63375
FDX10,OUT019,278.60400999999996
FDC03,OUT018,2001.46138
FDW43,OUT035,2590.0285799999997
FDW10,OUT046,2723.58806
FDY14,OUT027,4217.9095800000005
FDV43,OUT045,1028.5611300000003
FDO40,OUT013,2084.8195399999995
FDP46,OUT027,3082.4875500000003
NCE43,OUT019,407.90237
FDD05,OUT035,1964.07671
FDJ60,OUT010,274.80895
DRE27,OUT018,1351.2078099999999
FDO11,OUT035,3636.832630000001
DRG11,OUT027,2995.03472
FDK33,OUT010,424.61395000000005
DRM23,OUT045,2141.7454399999997
FDJ02,OUT027,3594.7207800000006
NCZ05,OUT045,1767.76558
NCL30,OUT013,1800.25662
FDZ19,OUT018,2588.1976299999997
FDM45,OUT049,1620.85681
FDO36,OUT046,2467.4548000000004
NCK31,OUT045,1748.3575100000003
DRJ37,OUT045,2012.4803699999998
FDP24,OUT018,1641.8960899999997
FDF46,OUT013,1817.0014899999999
FDX46,OUT019,278.60400999999996
NCL18,OUT045,3016.8396700000003
FDJ26,OUT013,2274.10648
FDJ07,OUT045,1868.0350599999997
FDY15,OUT013,2088.88092
DRG01,OUT045,1213.7534
FDF58,OUT045,1078.66258
FDZ14,OUT019,313.09245
FDP31,OUT049,2079.85933
FDH45,OUT013,2075.1321500000004
FDA09,OUT010,318.5853
FDW31,OUT035,2477.8745699999995
FDA57,OUT046,2427.14061
NCE55,OUT035,2867.6006
FDC17,OUT019,339.82432000000006
FDC59,OUT013,1115.9806700000001
FDA22,OUT013,2709.7061299999996
FDK52,OUT035,2680.94357
NCM26,OUT046,1840.5042299999998
NCT53,OUT035,2725.65204
FDW45,OUT018,2287.45577
NCI18,OUT035,3343.3147
FDE38,OUT018,2018.3727
FDF08,OUT019,346.98167
FDY58,OUT010,418.1224
FDF58,OUT019,348.47972
FDX39,OUT017,2858.2794000000004
FDB44,OUT049,2598.81714
FDF28,OUT013,2454.2053800000003
FDE39,OUT013,2285.79127
FDT37,OUT018,2401.84021
FDZ45,OUT017,3650.3483700000006
FDO40,OUT035,2236.98813
FDM57,OUT027,2196.70723
DRG36,OUT017,2610.2356099999997
FDY36,OUT010,255.23443000000003
DRL60,OUT027,4076.89314
FDS25,OUT019,368.28727000000003
DRF49,OUT027,2785.90694
FDP16,OUT045,3852.4519599999994
FDS60,OUT049,1847.66158
FDU15,OUT027,3443.21799
FDK43,OUT046,1837.14194
FDN25,OUT046,1129.46312
FDE53,OUT049,1414.29236
FDB22,OUT013,2593.19113
FDE39,OUT017,2035.81666
FDX35,OUT035,3693.8584
NCG54,OUT049,3170.9390800000006
FDH27,OUT035,2758.30953
NCK42,OUT013,2966.4053200000003
FDS25,OUT049,1827.1216500000003
FDI10,OUT018,2669.0923300000004
FDU35,OUT035,2250.3041299999995
FDI04,OUT017,2848.65859
DRK23,OUT035,2665.2306899999994
FDB53,OUT019,282.0328799999999
FDY02,OUT049,2650.7495400000003
FDM60,OUT035,1920.66655
NCJ31,OUT010,635.4395200000001
DRP35,OUT017,1895.1331199999997
NCQ30,OUT018,1990.47568
DRL11,OUT010,301.47424000000007
FDU01,OUT013,1834.77835
FDR39,OUT035,2618.45824
FDO08,OUT046,2787.4382799999994
FDC02,OUT045,3402.903800000001
NCZ29,OUT035,2269.4791699999996
FDF29,OUT010,314.79024000000004
FDZ23,OUT017,2548.71569
NCU53,OUT018,1578.2788999999998
NCW30,OUT013,3418.1839099999997
NCM26,OUT027,2852.8198399999997
FDV50,OUT027,3214.08292
FDW15,OUT049,2781.9454299999993
FDI35,OUT027,4829.313719999999
FDO11,OUT017,2725.4855900000002
FDN48,OUT046,1746.6597199999997
NCA17,OUT049,2101.1982199999998
NCN54,OUT013,1597.48723
FDP22,OUT013,1896.36485
NCB54,OUT035,2201.3345400000007
FDD08,OUT045,845.0000699999998
DRM48,OUT010,287.42586
FDG41,OUT027,2852.7865500000003
FDE44,OUT027,2627.5796999999993
FDE26,OUT035,1886.8106200000002
NCS38,OUT013,1852.8215299999997
NCJ54,OUT018,2604.44315
FDI40,OUT019,251.87214
FDN45,OUT018,2724.35373
FDU43,OUT046,2844.3974699999994
FDI04,OUT010,409.96635
NCC07,OUT018,1355.2026099999998
NCC07,OUT019,293.6178000000001
NCD18,OUT045,3127.1960200000003
FDU55,OUT035,2814.9691099999995
FDX59,OUT035,1457.7691
FDR52,OUT049,3118.30759
NCP17,OUT013,1801.3551899999998
FDQ32,OUT045,2169.5758800000003
NCT17,OUT049,2528.77498
FDO10,OUT049,1435.53138
FDE32,OUT049,2277.3023200000002
FDN44,OUT045,2623.48503
FDH02,OUT035,2064.67909
FDK60,OUT013,1827.3213900000003
FDS24,OUT019,337.72704999999996
FDL03,OUT010,485.43477999999993
FDB46,OUT027,4406.79704
FDO48,OUT049,2506.30423
FDZ39,OUT049,2306.2646200000004
FDT02,OUT027,2101.9305999999997
FDC50,OUT013,2634.4041499999994
FDP39,OUT035,1566.3943699999998
DRG15,OUT018,1328.5706100000002
FDP10,OUT018,2076.76336
FDF53,OUT027,4266.746010000001
FDN34,OUT045,3329.8322499999995
FDK02,OUT045,1737.4051
FDC23,OUT045,2750.88586
FDJ10,OUT019,278.60401
FDE53,OUT035,1945.63405
FDR25,OUT035,2818.36469
FDW50,OUT046,2429.0048500000003
FDS09,OUT049,1199.27225
FDW49,OUT010,330.17022
FDU51,OUT046,2111.45154
FDF28,OUT018,1531.6729
NCY30,OUT018,2692.72823
FDD44,OUT045,3736.16999
FDX09,OUT017,2858.7454599999996
NCF30,OUT013,1870.9312899999998
FDZ50,OUT019,355.13772
FDW37,OUT013,2583.2041299999996
FDD11,OUT049,3776.2178600000007
DRH39,OUT018,1950.3945200000003
FDA36,OUT049,1849.6589800000002
NCG43,OUT049,1974.0304199999998
FDF02,OUT035,1858.2477999999999
FDP57,OUT027,3204.4621099999995
NCE42,OUT017,2824.25702
NCR38,OUT027,5823.552860000001
FDP03,OUT019,359.39884
FDO51,OUT035,1881.7838300000003
NCQ42,OUT046,2087.04997
NCM41,OUT046,2038.91263
FDH48,OUT027,3221.20698
DRF60,OUT046,2370.1148399999997
FDJ27,OUT035,2092.57611
FDQ14,OUT013,2626.38126
FDN27,OUT017,2191.5139900000004
NCQ02,OUT046,2336.4919399999994
FDJ33,OUT049,1750.08859
FDP07,OUT027,4983.0802300000005
DRE01,OUT049,2628.37866
FDU36,OUT045,1210.25795
FDL28,OUT017,3524.1126900000004
NCX53,OUT046,2690.59767
FDZ39,OUT013,2117.5103200000003
NCP42,OUT013,2861.0757600000006
FDJ14,OUT035,2224.47109
FDK04,OUT049,1331.83303
NCC19,OUT017,2226.73481
FDS09,OUT018,1371.31497
FDZ02,OUT046,1969.5362700000005
FDD35,OUT018,1670.8251
NCY42,OUT017,2331.86463
FDB05,OUT045,3215.0150399999998
FDF20,OUT035,2807.91163
NCO41,OUT018,1198.3734200000001
FDC40,OUT027,3045.33591
FDV58,OUT045,2656.1425200000003
FDZ57,OUT045,2137.05155
DRM35,OUT046,2320.9122199999997
DRN36,OUT018,2042.4413699999998
FDQ13,OUT046,2301.70389
DRO35,OUT010,227.23754
NCD43,OUT035,2209.0911100000003
FDA51,OUT018,2001.46138
NCX17,OUT027,4087.5792300000003
NCZ17,OUT049,1515.06119
FDR11,OUT027,3206.32635
FDW34,OUT049,3312.45487
FDN50,OUT017,1902.2571799999998
FDS09,OUT046,1175.40332
FDS48,OUT018,1783.21214
FDL44,OUT049,2808.0115
DRF48,OUT018,2097.73606
FDA14,OUT018,2308.42847
NCD30,OUT049,2359.79494
FDI16,OUT017,1224.1065899999996
NCG06,OUT035,3551.64352
DRZ24,OUT035,2104.49393
NCS17,OUT045,1668.5280900000002
FDB37,OUT045,2589.22962
FDE10,OUT035,1984.4168999999997
FDC57,OUT045,2916.8698
FDM12,OUT018,2331.2987000000003
FDE24,OUT049,1847.66158
FDW22,OUT045,3683.571790000001
DRD01,OUT027,1584.2711000000002
NCZ18,OUT027,5008.61366
FDN49,OUT045,1780.0163
FDR22,OUT035,2144.0757399999998
FDV08,OUT019,345.48362
FDY39,OUT046,2294.3468
FDV36,OUT049,1688.1359
FDO60,OUT045,1300.9399099999998
FDU04,OUT027,3007.4186
FDR20,OUT027,3054.6238200000003
FDW19,OUT019,342.18791
FDU40,OUT049,2347.31119
FDK15,OUT045,1981.7204100000004
DRF15,OUT035,2318.5153399999995
FDQ25,OUT017,2831.38108
FDI48,OUT019,261.3265
FDS49,OUT046,2301.70389
FDV22,OUT046,1886.0782399999996
NCV42,OUT046,1951.49309
FDX26,OUT046,2352.23811
FDI33,OUT018,1915.30686
FDZ14,OUT049,2305.43237
FDG10,OUT013,1654.7127400000002
FDM38,OUT018,1527.24533
FDG26,OUT027,3924.65797
FDH46,OUT035,2005.58934
FDN13,OUT018,1350.30898
FDU57,OUT035,2573.1838399999997
NCI06,OUT046,2266.84926
FDM38,OUT045,1690.1998799999997
NCG42,OUT010,328.40585
FDL39,OUT045,3370.6457899999996
FDT31,OUT019,370.25138000000004
FDV59,OUT013,3122.83503
FDB49,OUT035,1920.6665500000004
FDD58,OUT049,1875.3255700000002
DRN59,OUT046,1460.2991399999999
FDX48,OUT049,2506.30423
FDQ11,OUT049,3530.0716
FDY12,OUT049,2506.3042300000006
FDQ11,OUT045,2745.4928800000007
DRI11,OUT017,1844.56561
FDY32,OUT027,4132.25441
FDS51,OUT045,991.4427799999997
FDR19,OUT010,287.49244
DRB13,OUT018,3067.3405999999995
FDS21,OUT035,1807.14765
FDQ40,OUT045,2967.70363
NCE55,OUT013,2870.39696
FDX43,OUT027,4720.522000000001
FDS12,OUT049,1680.2128800000003
DRK01,OUT027,2802.3854899999997
FDN25,OUT017,1919.90088
FDB60,OUT046,3456.2343800000003
FDQ13,OUT017,1584.20452
DRK13,OUT045,3035.1158800000003
DRF25,OUT018,1992.4730800000002
NCD42,OUT019,391.02433999999994
FDW25,OUT045,1781.64751
NCV29,OUT027,3980.485300000001
NCK42,OUT035,3108.3205900000003
DRJ13,OUT027,3268.2790400000004
DRD15,OUT017,3075.03059
FDM27,OUT045,2475.34453
FDZ50,OUT018,2263.81987
FDC04,OUT046,2607.3060899999996
FDF50,OUT049,1621.92209
FDP15,OUT045,2655.04395
FDK46,OUT035,3714.498199999999
FDZ56,OUT018,2143.11033
FDY60,OUT049,2506.30423
FDB10,OUT035,3723.58637
FDR57,OUT045,2671.1896
FDU58,OUT049,2384.79573
FDH02,OUT046,2664.06554
FDP48,OUT013,1947.83119
FDI46,OUT035,3723.58637
FDW56,OUT013,2688.0676300000005
NCM19,OUT010,319.65058000000005
FDS50,OUT027,4217.9095800000005
FDK24,OUT013,1873.8941
FDO36,OUT017,2371.6461800000006
FDK45,OUT027,2857.4138599999997
NCL05,OUT045,1332.86502
FDL32,OUT018,1771.7936699999998
FDA28,OUT049,2168.14441
FDY36,OUT018,1662.4360199999999
FDP32,OUT018,1864.6394799999998
FDL50,OUT046,2451.54218
DRC24,OUT049,2126.49862
NCS18,OUT017,1851.7562500000004
FDD16,OUT017,1268.94822
NCV18,OUT013,1851.6896700000002
FDX07,OUT046,2746.791190000001
NCZ05,OUT027,2999.3624200000004
NCI31,OUT013,1438.52748
FDK14,OUT049,1621.9220899999998
NCR06,OUT045,1242.9487299999998
NCF54,OUT049,2600.8145400000003
DRG23,OUT010,300.00948
FDD53,OUT046,1454.17378
NCM31,OUT027,2883.3467699999997
FDT16,OUT017,3717.72733
FDR40,OUT035,1799.19134
DRG25,OUT017,2466.48939
FDT10,OUT035,1681.97725
FDY32,OUT013,2679.9115799999995
FDN50,OUT035,1762.40589
FDZ35,OUT019,254.50205
NCP54,OUT045,2207.72622
NCD07,OUT035,2213.01933
FDS02,OUT018,2263.81987
DRN59,OUT018,1553.6110099999999
DRB24,OUT013,2702.61536
FDP37,OUT027,3595.78606
DRB01,OUT018,2088.4814400000005
FDR47,OUT046,2851.32179
NCM31,OUT010,355.90339
NCF06,OUT027,5596.581639999999
NCV17,OUT027,3564.1938500000006
FDS10,OUT049,2720.7916999999998
FDN52,OUT035,1644.1931
FDZ48,OUT013,2071.50354
FDJ48,OUT049,1847.6615800000004
DRB13,OUT027,4328.86515
FDV59,OUT017,2393.0516500000003
FDL32,OUT035,1967.7053200000003
FDZ12,OUT035,1714.435
NCR06,OUT027,2116.04556
FDP51,OUT017,1916.7383300000001
FDY22,OUT013,2667.0616399999994
FDZ38,OUT049,2425.70914
NCO54,OUT035,2224.20477
FDR23,OUT035,2551.4454699999997
FDM38,OUT049,1791.4347700000003
FDS25,OUT013,2085.05257
FDZ22,OUT013,1840.87042
FDZ20,OUT019,400.84489
FDD45,OUT010,321.31508
FDN03,OUT049,2855.18343
NCW30,OUT046,2158.59018
FDY24,OUT027,3600.2136299999997
FDJ26,OUT019,434.83398000000005
FDM15,OUT049,2525.3461099999995
NCW54,OUT027,1833.5466199999998
FDA23,OUT045,1453.9407500000002
FDA39,OUT019,197.44299000000004
FDZ12,OUT017,2286.32391
NCB42,OUT046,2095.50563
FDL16,OUT046,1394.9508700000001
FDO24,OUT019,276.47345
NCP42,OUT046,2160.2879700000003
FDR19,OUT018,2285.85785
DRL01,OUT045,1994.70351
FDV37,OUT046,3041.4742699999997
FDI41,OUT010,341.25579000000005
FDF58,OUT049,2260.391
NCF43,OUT018,2113.41565
FDN02,OUT049,1621.92209
NCP41,OUT035,2012.61353
NCY17,OUT027,2282.32911
FDL58,OUT027,4406.79704
NCA30,OUT027,4263.65004
FDE46,OUT018,1972.2327599999996
FDY38,OUT035,3484.76391
NCH29,OUT027,2999.3624200000004
FDO20,OUT045,4101.1282599999995
FDP44,OUT018,1325.67438
FDM02,OUT027,3125.33178
FDJ14,OUT027,3125.33178
FDH04,OUT010,299.80974000000003
DRK23,OUT046,2652.38075
NCW05,OUT046,2422.8794899999994
FDF12,OUT049,1680.2128800000003
FDL51,OUT019,423.51538
FDN03,OUT018,2535.56614
DRJ37,OUT049,2126.49862
FDM12,OUT019,390.05893000000003
FDA16,OUT045,3222.60516
NCB07,OUT017,3348.84084
NCI17,OUT019,391.02434000000005
FDR51,OUT046,1974.7960900000003
FDJ55,OUT045,2905.15172
NCZ17,OUT013,1193.0137300000001
FDU25,OUT013,2545.6863000000003
NCG18,OUT045,2001.9274400000002
DRM11,OUT017,2351.40586
FDH16,OUT035,1920.79971
FDZ04,OUT018,1517.7909700000005
NCX53,OUT035,2450.6766399999997
FDX38,OUT027,3111.08366
FDX09,OUT046,2386.0274600000002
NCW05,OUT018,1710.7730999999999
NCS41,OUT017,2575.88033
FDI26,OUT046,2404.0373500000005
NCZ41,OUT027,3293.1133800000002
NCK06,OUT046,1866.67017
FDX23,OUT027,3221.20698
NCA42,OUT046,1958.31754
FDC20,OUT049,1899.4275299999997
DRC49,OUT018,2078.5277300000002
FDX01,OUT013,2570.0878700000003
FDC08,OUT045,3569.58683
FDC02,OUT017,3440.6879500000005
FDK10,OUT045,2897.96108
DRC24,OUT013,2845.92881
FDW16,OUT019,250.90673
NCU06,OUT018,3118.87352
DRA59,OUT045,1829.2522099999999
FDR24,OUT019,362.62797
DRL35,OUT018,1557.20633
FDA49,OUT013,2580.4410599999997
NCC55,OUT046,1213.3206300000002
DRD24,OUT019,342.38765
NCE55,OUT049,3044.7033999999994
FDT33,OUT045,2994.8016900000002
NCT53,OUT013,1928.4564100000002
FDS26,OUT046,2433.4657100000004
FDL22,OUT018,1966.57346
FDP44,OUT017,1393.35295
FDC52,OUT018,2001.46138
FDI53,OUT010,346.08284
FDZ23,OUT046,2678.94617
NCT18,OUT013,3148.5681999999997
FDR13,OUT046,2451.54218
FDB09,OUT010,325.50962
FDZ60,OUT013,2071.5035400000006
FDB11,OUT046,3265.14978
FDC10,OUT018,1716.1660799999997
FDW56,OUT035,2353.0370700000003
FDK14,OUT027,3612.8305400000004
DRE27,OUT027,3214.08292
FDA38,OUT017,2984.9145599999997
FDT11,OUT045,2745.4928800000002
FDP15,OUT035,2949.29426
FDV27,OUT035,2025.9295300000006
FDS36,OUT027,3600.2136300000006
FDY40,OUT027,2711.4705000000004
NCF19,OUT049,1589.76395
FDF53,OUT045,3322.6416099999997
FDS14,OUT027,3915.63638
FDE56,OUT046,1767.1330699999999
FDZ19,OUT035,2175.40163
FDZ46,OUT013,2171.40683
FDR16,OUT046,2765.6666200000004
FDG29,OUT018,1500.5467500000002
NCE30,OUT017,2797.3586999999998
FDZ40,OUT046,1490.2601400000003
FDG58,OUT018,2400.97467
DRH03,OUT013,1661.3041600000001
FDZ47,OUT045,1920.3669399999999
FDV04,OUT018,2053.9264200000002
FDZ10,OUT018,2209.15769
FDG46,OUT017,2127.26429
NCF07,OUT045,1571.48774
FDY44,OUT035,2561.9984
FDB21,OUT013,3496.8814699999994
FDS20,OUT035,2353.0370700000003
FDS49,OUT049,1416.1233100000002
FDX55,OUT027,5689.660480000001
NCQ02,OUT018,2347.74396
FDR25,OUT013,2366.48623
DRG39,OUT045,1365.68896
FDB46,OUT046,2755.77949
NCC30,OUT018,2476.1434899999995
FDE58,OUT035,2321.17854
FDC05,OUT019,396.55048
FDY15,OUT046,2221.5415700000003
FDG14,OUT046,2523.11568
FDL08,OUT049,3309.7583799999993
FDQ47,OUT013,1436.9628500000003
FDN12,OUT035,1884.9796700000002
FDW10,OUT013,2653.31287
FDD02,OUT035,1930.7534200000002
FDX35,OUT010,488.06469
FDT35,OUT046,2820.1623499999996
DRN47,OUT019,430.1068
FDB11,OUT010,605.7448400000001
FDN20,OUT045,2872.46094
FDB59,OUT035,3856.8129499999986
FDJ58,OUT045,3078.52604
FDU60,OUT046,2477.24206
FDS03,OUT049,1572.8193399999998
FDU40,OUT019,312.32678
DRH15,OUT049,1669.0274400000003
FDD04,OUT027,3520.8835599999998
FDQ01,OUT046,3279.13158
FDF28,OUT035,2442.92007
FDD22,OUT010,362.02875000000006
FDY19,OUT046,1730.7471
FDN33,OUT035,1895.96537
FDV36,OUT035,1977.22626
FDW01,OUT010,323.67867
FDJ28,OUT049,2463.6264499999997
FDB17,OUT035,2700.6845399999993
FDM40,OUT049,1730.84697
FDV46,OUT045,2199.4703
FDQ44,OUT049,2329.9671000000003
NCD42,OUT046,1682.97595
DRH37,OUT046,1608.80583
FDR10,OUT018,2353.70287
NCD06,OUT027,1833.5466199999998
FDI53,OUT046,2622.88581
FDG16,OUT035,2777.61773
DRB25,OUT046,1694.19468
FDY09,OUT046,2559.76797
FDX48,OUT045,2162.91788
FDC03,OUT010,348.94577999999996
FDT47,OUT035,2302.10337
FDW44,OUT027,4426.80433
FDT24,OUT017,1433.26766
FDT12,OUT019,454.00901999999996
NCS38,OUT035,2141.57899
FDO39,OUT035,2387.7252500000004
FDA13,OUT046,2301.7038900000002
FDO48,OUT035,1920.6665500000004
DRJ01,OUT017,1829.5185300000005
FDD53,OUT018,1364.59039
NCT05,OUT049,2805.44817
FDQ51,OUT045,1281.1656500000001
FDU60,OUT013,2285.99101
FDC59,OUT046,1060.91901
FDP36,OUT035,1920.6665500000004
NCM19,OUT017,1971.16748
FDL16,OUT035,1592.6934699999997
FDE50,OUT018,1886.37785
NCR18,OUT013,1026.1309600000002
NCD30,OUT035,2556.13936
FDH31,OUT013,2250.13768
FDD56,OUT019,384.19989
FDC47,OUT049,3031.68701
FDZ21,OUT045,1562.53273
FDM01,OUT049,2038.31341
FDF24,OUT013,1661.9366700000003
FDW23,OUT017,1133.39134
FDY52,OUT018,1511.6989
DRH37,OUT027,3307.4946600000003
DRO47,OUT027,3383.9950799999997
FDR25,OUT049,2525.67901
FDQ24,OUT027,3221.20698
DRJ51,OUT018,2696.52329
NCU06,OUT035,3333.3942799999995
NCV18,OUT018,1761.2074500000003
NCC06,OUT027,2885.9433900000004
FDZ01,OUT018,1511.49916
FDT14,OUT017,2177.0661299999997
FDD11,OUT019,543.02648
FDN09,OUT017,4056.41979
NCO18,OUT010,462.3648099999999
FDZ50,OUT045,3661.2342
FDS44,OUT013,3239.98254
FDI36,OUT045,2733.7748
FDA26,OUT010,402.07661999999993
NCY53,OUT049,1776.42098
FDF32,OUT049,3215.34794
FDF59,OUT010,297.84563
FDB20,OUT046,1750.82097
DRH11,OUT035,1680.1795899999997
FDT03,OUT049,1889.3073699999998
NCH06,OUT035,3665.6617699999997
FDR55,OUT049,3673.0854400000003
FDI10,OUT035,2853.15274
FDZ12,OUT045,1985.2824400000004
FDM12,OUT049,2506.30423
DRB25,OUT045,1775.9216299999996
NCS41,OUT013,2155.16131
NCT53,OUT049,2531.73779
NCD55,OUT013,1001.6295200000001
FDY08,OUT049,2813.1381599999995
NCP55,OUT049,1743.69691
FDA33,OUT013,2393.51771
FDQ33,OUT013,3181.65846
FDE45,OUT027,5081.08599
FDT26,OUT013,1972.4990799999996
NCV53,OUT049,2684.47231
FDK60,OUT027,3600.2136300000006
NCJ29,OUT046,1999.1976600000003
FDI15,OUT045,3741.3965200000007
FDX21,OUT013,2171.40683
FDV49,OUT019,478.97652
DRO59,OUT046,1476.9774300000001
FDZ14,OUT045,2158.05754
FDP32,OUT027,3462.226580000001
FDC33,OUT017,3280.8293699999995
FDT14,OUT010,320.5827
NCN54,OUT027,1980.78829
FDR57,OUT027,3821.95832
DRK12,OUT046,1460.79849
FDX52,OUT049,3042.67271
FDX08,OUT010,341.25578999999993
FDP10,OUT010,384.76581999999996
NCP50,OUT045,1589.5975
NCL06,OUT013,3217.6116599999996
FDP25,OUT013,2681.47621
FDE53,OUT013,1509.7015000000001
FDL27,OUT017,1858.2145100000002
FDC35,OUT049,3136.88341
DRJ47,OUT010,224.07499
FDD16,OUT018,1845.1648300000002
NCN42,OUT049,2774.88795
FDC38,OUT027,3752.4488000000006
NCO07,OUT045,2666.32926
FDQ20,OUT049,1910.3466500000002
FDI32,OUT046,1604.67787
FDN20,OUT010,341.25579
DRJ51,OUT027,4217.9095800000005
FDU08,OUT045,1367.45333
DRN37,OUT019,336.69506000000007
FDD05,OUT010,324.17801999999995
FDW15,OUT046,2050.19794
FDI52,OUT046,1948.3638300000002
DRM11,OUT049,2505.7383
NCO06,OUT045,1131.99316
FDU38,OUT049,2770.52696
FDU59,OUT018,2394.34996
FDJ10,OUT046,2080.52513
FDM13,OUT049,2295.8115599999996
NCJ30,OUT019,373.8467000000001
FDM45,OUT018,1810.04388
FDP36,OUT045,1078.09665
NCD30,OUT010,303.43835
FDN48,OUT017,1462.0967999999998
FDY32,OUT049,2417.2534800000003
FDU47,OUT046,2750.85257
FDF17,OUT019,312.32678
FDP34,OUT017,2778.2502400000003
FDA47,OUT049,2506.30423
DRD27,OUT027,3346.11106
FDW38,OUT045,1348.61119
FDZ15,OUT019,309.39725999999996
FDZ03,OUT027,4552.17447
NCN19,OUT049,2804.41618
FDG02,OUT035,2316.5179399999997
FDS31,OUT035,2385.46153
FDW43,OUT019,367.35515
FDZ47,OUT010,251.53923999999992
FDO57,OUT017,2736.20497
NCL07,OUT013,1401.9084799999998
NCV42,OUT013,1834.34558
FDP40,OUT017,1342.2860899999998
FDP48,OUT019,431.87117
FDH21,OUT017,2369.94839
NCP02,OUT049,1616.5291100000002
FDK24,OUT049,1680.2128800000003
FDC41,OUT045,1374.97687
FDF08,OUT017,1440.52488
FDO49,OUT017,1888.40854
FDS56,OUT027,5275.299849999999
FDX46,OUT018,1249.10738
FDQ07,OUT013,3508.99903
FDC32,OUT010,318.68516999999997
FDT21,OUT019,447.61733999999996
FDG58,OUT045,2470.48419
FDW14,OUT049,2135.0874400000002
DRA12,OUT027,3201.3661399999996
FDV27,OUT013,2034.2853199999997
DRD25,OUT013,2560.76667
DRF48,OUT027,3268.2790400000004
FDX24,OUT017,1249.50686
DRJ51,OUT046,2607.30609
FDE45,OUT045,2607.3726699999997
FDE14,OUT046,2591.22702
FDG53,OUT045,1641.92938
FDT08,OUT046,2076.3971700000006
DRC27,OUT027,4217.9095800000005
FDG20,OUT035,2495.0189199999995
FDC21,OUT046,2105.2596
FDV31,OUT018,2580.00829
FDB58,OUT045,2504.5731499999997
FDV23,OUT046,2442.2542700000004
FDA25,OUT019,378.97336
FDC15,OUT046,2069.57272
FDU47,OUT049,2605.24211
FDE23,OUT013,1132.4259299999999
FDS08,OUT013,2719.32694
FDW03,OUT027,3443.21799
FDJ60,OUT018,2244.47838
FDM34,OUT017,2289.45317
FDW33,OUT013,2223.6055499999998
FDZ40,OUT013,1348.2117100000003
FDE33,OUT018,1497.1511699999999
NCC06,OUT010,311.62769
FDU11,OUT046,2416.05504
FDL44,OUT017,2602.67878
NCZ29,OUT017,1922.7638199999997
FDG28,OUT010,424.08131000000003
FDL12,OUT018,2100.49913
FDD52,OUT017,2020.83616
FDO15,OUT013,2117.51032
NCN29,OUT027,2495.88446
FDW36,OUT013,1873.8941
FDB21,OUT046,2476.6761300000003
FDZ28,OUT013,2072.40237
FDY10,OUT035,2403.10523
DRG39,OUT017,1305.20103
FDN28,OUT013,1961.3469300000002
FDV15,OUT035,1977.02652
DRI13,OUT035,2411.39444
FDH20,OUT046,2090.4788399999998
FDY51,OUT013,3168.64207
FDE16,OUT013,2992.73771
FDX40,OUT018,1517.7909700000005
FDC48,OUT018,1633.14082
FDS14,OUT046,1935.2475700000002
FDX56,OUT017,3577.842749999999
FDI10,OUT046,2366.08675
FDI14,OUT013,2585.00179
DRM48,OUT013,2143.74284
NCH07,OUT027,4227.33065
FDY26,OUT013,2048.50015
FDD02,OUT027,3612.8305400000004
FDM12,OUT046,2678.94617
DRF01,OUT010,313.5918
FDV36,OUT046,2405.3023700000003
DRI59,OUT013,2611.6004999999996
FDV03,OUT018,2262.4882700000003
FDO39,OUT017,2472.4150099999997
NCB07,OUT018,2570.55393
FDH38,OUT027,3612.83054
FDZ13,OUT035,2204.7634100000005
NCZ30,OUT046,1866.6701700000006
NCA06,OUT035,2244.24535
FDB04,OUT049,2211.25496
FDN50,OUT013,1637.1356199999998
NCG06,OUT049,3448.8772899999994
NCY17,OUT018,1271.4116799999997
FDC23,OUT046,2664.1987
FDK33,OUT049,2748.92175
FDR03,OUT049,2937.20999
FDZ07,OUT045,1217.6483299999998
FDO38,OUT013,2614.6298899999997
FDS59,OUT046,2169.2096899999997
DRM11,OUT019,428.27585
FDX52,OUT027,4301.034710000001
DRJ35,OUT018,1632.1421200000002
NCP53,OUT046,3228.39762
FDW15,OUT019,391.92316999999997
DRI47,OUT045,1958.55057
DRZ11,OUT035,1760.3752
FDS02,OUT013,2161.35325
DRD49,OUT018,2411.2279900000003
FDW38,OUT049,2086.71707
FDR21,OUT019,431.13879
FDE40,OUT013,1930.6202600000001
FDI02,OUT045,2057.7214799999997
FDQ04,OUT045,1231.5302600000002
FDY14,OUT017,3229.36303
NCT54,OUT046,1762.87195
DRD25,OUT017,1672.5894700000001
DRE01,OUT045,3279.9638299999997
FDJ12,OUT010,280.70128
